zone,label,non_null_cells,null_cells,min,max,range,mean,mean_of_abs,stddev,variance,coeff_var,sum,sum_abs
31,,749,0,0.0293930824846029,0.59374612569809,0.564353043213487,0.562166702919932,0.562166702919932,0.090933244280413,0.00826885491536127,16.175494530021,421.062860487029,421.062860487029
32,,748,0,0.0293930824846029,0.578290998935699,0.548897916451097,0.550639292807941,0.550639292807941,0.0992600908162528,0.00985256562885074,18.0263363172076,411.87819102034,411.87819102034
33,,749,0,0.530909359455109,0.572780847549438,0.0418714880943298,0.558475812939362,0.558475812939362,0.0159036649001547,0.000252926557256412,2.84769089935171,418.298383891582,418.298383891582
34,,747,0,0.515105128288269,0.572780847549438,0.0576757192611694,0.538438329974331,0.538438329974331,0.0137978366285364,0.000190380295627781,2.56256582424104,402.213432490826,402.213432490826
35,,750,0,0.501396000385284,0.540707945823669,0.039311945438385,0.519977050383886,0.519977050383886,0.0093849946129102,8.80781238843535e-05,1.80488631295968,389.982787787914,389.982787787914
36,,745,0,0.0144111439585686,0.530909359455109,0.51649821549654,0.446876039981042,0.446876039981042,0.147221720302019,0.0216742349286858,32.9446439572514,332.922649785876,332.922649785876
37,,736,0,0.0144111439585686,0.515105128288269,0.5006939843297,0.436488126607045,0.436488126607045,0.0507578774238956,0.00257636212057921,11.6286960239794,321.255261182785,321.255261182785
38,,740,0,0.396639078855515,0.432612836360931,0.0359737575054169,0.424303720488742,0.424303720488742,0.014385983043805,0.000206956508136646,3.39049184561339,313.984753161669,313.984753161669
39,,738,0,0.396639078855515,2.20636439323425,1.80972531437874,1.04636412600515,1.04636412600515,0.858181455764591,0.736475411018233,82.0155655604319,772.216724991798,772.216724991798
40,,733,0,0.369476556777954,2.20636439323425,1.8368878364563,1.61598482565372,1.61598482565372,0.851441332537356,0.724952342752988,52.6886960211967,1184.51687720418,1184.51687720418
41,,77,0,0.369476556777954,2.20636439323425,1.8368878364563,0.533947859491621,0.533947859491621,0.393784879712717,0.155066531490359,73.7496878604674,41.1139851808548,41.1139851808548
42,,725,0,0.369476556777954,2.20636439323425,1.8368878364563,0.747149194684522,0.747149194684522,0.736375561897478,0.542248968159826,98.5580346116021,541.683166146278,541.683166146278
43,,732,0,0.369476556777954,2.1176917552948,1.74821519851685,1.10032671510848,1.10032671510848,0.859838848953193,0.739322846169152,78.1439582577459,805.439155459404,805.439155459404
44,,733,0,0.326150625944138,2.1176917552948,1.79154112935066,1.5201493680965,1.5201493680965,0.829879238253944,0.688699550084946,54.5919536376284,1114.26948681474,1114.26948681474
45,,740,0,0.326150625944138,2.1176917552948,1.79154112935066,0.59930836026733,0.59930836026733,0.600915631695069,0.361099596415484,100.268187720095,443.488186597824,443.488186597824
46,,734,0,0.326150625944138,0.432166129350662,0.106015503406525,0.396974187293559,0.396974187293559,0.04076274947473,0.0016616017447396,10.2683627246993,291.379053473473,291.379053473473
47,,743,0,0.153192564845085,1.86080849170685,1.70761592686176,0.85770849715091,0.85770849715091,0.607334080432706,0.36885468525504,70.8089149693766,637.277413383126,637.277413383126
48,,739,0,0.432166129350662,1.86080849170685,1.42864236235619,1.54490324173309,1.54490324173309,0.407089032035764,0.165721480003816,26.350454904806,1141.68349564075,1141.68349564075
49,,743,0,0.395952552556992,1.86080849170685,1.46485593914986,1.42026133003017,1.42026133003017,0.310315856648294,0.0962959308873647,21.8492083172963,1055.25416821241,1055.25416821241
50,,740,0,0.395952552556992,1.86252880096436,1.46657624840736,1.42414206951051,1.42414206951051,0.324172508828697,0.105087815480292,22.7626523904401,1053.86513143778,1053.86513143778
51,,742,0,0.518817186355591,1.86252880096436,1.34371161460876,1.53315932924214,1.53315932924214,0.417817141619575,0.174571163831152,27.2520366051001,1137.60422229767,1137.60422229767
52,,740,0,0.420079261064529,1.86252880096436,1.44244953989983,0.850035253892074,0.850035253892074,0.56079849691569,0.314494954142897,65.9735574904629,629.026087880135,629.026087880135
53,,742,0,0.420079261064529,0.558423936367035,0.138344675302505,0.504323629838116,0.504323629838116,0.0373340245002995,0.00139382938538896,7.40279104357721,374.208133339882,374.208133339882
54,,741,0,0.464933067560196,0.558423936367035,0.093490868806839,0.508715114733468,0.508715114733468,0.0458559844364816,0.00210277130863884,9.0140794146655,376.9579000175,376.9579000175
55,,741,0,0.0579320825636387,1.87218463420868,1.81425255164504,0.672076156244748,0.672076156244748,0.40559655750104,0.164508567456695,60.3497912747459,498.008431777358,498.008431777358
56,,741,0,0.0579320825636387,1.87218463420868,1.81425255164504,0.47090418321582,0.47090418321582,0.286036806462441,0.0818170546512321,60.7420398156344,348.939999762923,348.939999762923
57,,741,0,0.0579320825636387,2.02944207191467,1.97150998935103,0.305365813858355,0.305365813858355,0.226708114342168,0.0513965691085816,74.2414848203433,226.276068069041,226.276068069041
58,,743,0,0.0579320825636387,2.02944207191467,1.97150998935103,0.445665409440027,0.445665409440027,0.664808973009067,0.441970970593371,149.172217301852,331.12939921394,331.12939921394
59,,739,0,0.0706293061375618,2.02944207191467,1.95881276577711,0.458083089617496,0.458083089617496,0.398232089629784,0.158588797210904,86.934466400476,338.523403227329,338.523403227329
60,,743,0,0.0706293061375618,0.781424343585968,0.710795037448406,0.604258099322685,0.604258099322685,0.265167485412735,0.0703137953201132,43.8831495531401,448.963767796755,448.963767796755
61,,738,0,0.0706293061375618,0.781424343585968,0.710795037448406,0.631585242151003,0.631585242151003,0.0689969952205815,0.00476058534946895,10.9244153624611,466.10990870744,466.10990870744
62,,740,0,0.510284781455994,0.659422814846039,0.149138033390045,0.650197055291485,0.650197055291485,0.0214153714324279,0.000458618133588848,3.29367401130836,481.145820915699,481.145820915699
63,,742,0,0.538232624530792,0.659422814846039,0.121190190315247,0.648182523057789,0.648182523057789,0.0213919801863624,0.00045761681629372,3.30030190962973,480.951432108879,480.951432108879
64,,741,0,0.538232624530792,0.67549079656601,0.137258172035217,0.615175409838256,0.615175409838256,0.05024098635646,0.00252415671007,8.16693670666543,455.844978690147,455.844978690147
65,,738,0,0.360641568899155,0.67549079656601,0.314849227666855,0.580405721254142,0.580405721254142,0.0706028566408949,0.00498476336585475,12.1643970856001,428.339422285557,428.339422285557
66,,29,0,0.538232624530792,0.67549079656601,0.137258172035217,0.544429374152216,0.544429374152216,0.024813034693566,0.000615686690704109,4.55762232377795,15.7884518504143,15.7884518504143
67,,718,0,0.283134043216705,0.67549079656601,0.392356753349304,0.442139162409604,0.442139162409604,0.105124918045963,0.0110512483941704,23.7764321696918,317.455918610096,317.455918610096
68,,735,0,0.283134043216705,1.09921610355377,0.816082060337067,0.448984043898226,0.448984043898226,0.274194436631409,0.0751825890796158,61.0699735007872,330.003272265196,330.003272265196
69,,725,0,0.157140955328941,1.09921610355377,0.942075148224831,0.863017954785248,0.863017954785248,0.339195181783058,0.115053371344842,39.3033748489581,625.688017219305,625.688017219305
70,,731,0,0.157140955328941,1.09921610355377,0.942075148224831,0.857903897803068,0.857903897803068,0.219797135926633,0.0483107809615509,25.6202514628378,627.127749294043,627.127749294043
71,,731,0,0.561494827270508,1.09921610355377,0.537721276283264,0.688340525539075,0.688340525539075,0.112950664441866,0.0127578525978589,16.4091260431613,503.176924169064,503.176924169064
72,,730,0,0.463084548711777,0.796603918075562,0.333519369363785,0.600063465882654,0.600063465882654,0.0977788151964806,0.00956069670122751,16.2947455987267,438.046330094337,438.046330094337
73,,730,0,0.463084548711777,0.56244832277298,0.099363774061203,0.554062812295679,0.554062812295679,0.0215699379129594,0.000465262221568922,3.89304920566451,404.465852975845,404.465852975845
74,,730,0,0.434772521257401,0.56244832277298,0.127675801515579,0.555320305407864,0.555320305407864,0.0054983846747516,3.02322340315432e-05,0.990128511636761,405.383822947741,405.383822947741
75,,731,0,0.434772521257401,0.555070400238037,0.120297878980637,0.52816536296898,0.52816536296898,0.0472794799240937,0.00223534922189278,8.95164341302528,386.088880330324,386.088880330324
76,,728,0,0.434772521257401,0.552369892597198,0.117597371339798,0.515420896297955,0.515420896297955,0.0378595539049812,0.00143334582188418,7.3453665105373,375.226412504911,375.226412504911
77,,731,0,0.40244522690773,0.54799497127533,0.145549744367599,0.513340571795867,0.513340571795867,0.0292072027839723,0.000853060694464081,5.68963459907213,375.251957982779,375.251957982779
78,,730,0,0.40244522690773,0.533056497573853,0.130611270666122,0.482879899054357,0.482879899054357,0.0606200835807624,0.00367479453333862,12.5538635382167,352.502326309681,352.502326309681
79,,731,0,0.40244522690773,2.1695351600647,1.76708993315697,0.515960633877038,0.515960633877038,0.228053661052697,0.0520084723195386,44.1998179859292,377.167223364115,377.167223364115
80,,730,0,0.394560188055038,0.510736286640167,0.116176098585129,0.500370367463321,0.500370367463321,0.0240743446089068,0.000579574068348399,4.81130502011023,365.270368248224,365.270368248224
81,,731,0,0.484428822994232,0.510736286640167,0.0263074636459351,0.498416568895371,0.498416568895371,0.00589185552547557,3.4713961533077e-05,1.18211469946385,364.342511862516,364.342511862516
82,,728,0,0.453880101442337,0.501396000385284,0.0475158989429474,0.488484246431144,0.488484246431144,0.0113954288730307,0.000129855799200301,2.33281399682496,355.616531401873,355.616531401873
83,,727,0,0.453880101442337,0.484428822994232,0.0305487215518951,0.475146461016866,0.475146461016866,0.0108188297921101,0.000117047078070649,2.27694630597829,345.431477159262,345.431477159262
84,,35,0,0.462869226932526,0.484428822994232,0.0215595960617065,0.465333180768149,0.465333180768149,0.00685935717882067,4.70507809066386e-05,1.47407437558989,16.2866613268852,16.2866613268852
85,,686,0,0.451586484909058,0.484428822994232,0.0328423380851746,0.467593422088957,0.467593422088957,0.00711080164463434,5.05635000293345e-05,1.52072319855722,320.769087553024,320.769087553024
86,,708,0,0.353428721427917,0.471246600151062,0.117817878723145,0.450938333815101,0.450938333815101,0.0279024018091539,0.000778544026719476,6.18763137147591,319.264340341091,319.264340341091
87,,712,0,0.353428721427917,0.451586484909058,0.0981577634811401,0.431814852892683,0.431814852892683,0.026731445631796,0.000714570185565665,6.19048776407871,307.45217525959,307.45217525959
88,,713,0,0.40992546081543,0.451586484909058,0.0416610240936279,0.422740382114935,0.422740382114935,0.0145370827606085,0.000211326775188781,3.43877315147437,301.413892447948,301.413892447948
89,,711,0,0.29987645149231,0.436698079109192,0.136821627616882,0.417596813914813,0.417596813914813,0.035555755719156,0.00126421176476029,8.5143742802619,296.911334693432,296.911334693432
90,,703,0,0.29987645149231,0.432929575443268,0.133053123950958,0.407317124296557,0.407317124296557,0.0363426880337698,0.00132079097351992,8.922455223687,286.34393838048,286.34393838048
91,,705,0,0.369836091995239,0.432929575443268,0.0630934834480286,0.396520746980153,0.396520746980153,0.0284240804950192,0.000807928351987329,7.16837156983412,279.547126621008,279.547126621008
92,,712,0,0.302757501602173,0.42798912525177,0.125231623649597,0.405978631437495,0.405978631437495,0.0366509461984625,0.00134329185724259,9.02780180047613,289.056785583496,289.056785583496
93,,710,0,0.302757501602173,0.459396868944168,0.156639367341995,0.423983175905657,0.423983175905657,0.0280923543804889,0.000789180374638971,6.62581818735652,301.028054893017,301.028054893017
94,,707,0,0.419525176286697,0.459396868944168,0.0398716926574707,0.434245884249875,0.434245884249875,0.0179477042463346,0.000322120087713899,4.13307411706109,307.011840164661,307.011840164661
95,,707,0,0.394565403461456,2.08877086639404,1.69420546293259,0.564267684032421,0.564267684032421,0.442939027151254,0.196194981773699,78.4980319953612,398.937252610922,398.937252610922
96,,706,0,0.222230866551399,2.08877086639404,1.86653999984264,0.438634393552039,0.438634393552039,0.258964510616683,0.0670626177589379,59.0388064464351,309.675881847739,309.675881847739
97,,703,0,0.222230866551399,0.436640977859497,0.214410111308098,0.341114535482645,0.341114535482645,0.083521908617295,0.00697590921907577,24.4850042813682,239.8035184443,239.8035184443
98,,93,0,0.222230866551399,0.396806597709656,0.174575731158257,0.279988997405575,0.279988997405575,0.0816848275365821,0.00667241104968116,29.1742990951385,26.0389767587185,26.0389767587185
99,,737,0,0.222230866551399,0.425555974245071,0.203325107693672,0.347450968590811,0.347450968590811,0.0788494118016563,0.00621722974146718,22.6936802396761,256.071363851428,256.071363851428
100,,736,0,0.222230866551399,0.428842306137085,0.206611439585686,0.40559125420354,0.40559125420354,0.0224240192532342,0.000502836639469416,5.52872356611048,298.515163093805,298.515163093805
101,,737,0,0.167318284511566,0.428842306137085,0.261524021625519,0.370202526793875,0.370202526793875,0.103284587602271,0.0106677060361711,27.8994820745183,272.839262247086,272.839262247086
102,,740,0,0.167318284511566,0.437966018915176,0.27064773440361,0.296087354622983,0.296087354622983,0.132332328647334,0.0175118452052261,44.6936779234754,219.104642421007,219.104642421007
103,,741,0,0.167318284511566,1.69177877902985,1.52446049451828,0.381229391665916,0.381229391665916,0.201445920045644,0.0405804587030361,52.8411304189731,282.490979224443,282.490979224443
104,,744,0,0.408407837152481,1.69177877902985,1.28337094187737,0.435795808311111,0.435795808311111,0.0473632004603283,0.00224327275784525,10.868209275321,324.232081383467,324.232081383467
105,,744,0,0.408407837152481,0.442335247993469,0.0339274108409882,0.42973249682015,0.42973249682015,0.0140541216118054,0.000197518334279415,3.27043491376619,319.720977634192,319.720977634192
106,,745,0,0.408407837152481,0.478159040212631,0.0697512030601501,0.431743467214123,0.431743467214123,0.00983913129967163,9.6808504732178e-05,2.27892997736823,321.648883074522,321.648883074522
107,,745,0,0.404955744743347,0.478159040212631,0.0732032954692841,0.443940002046175,0.443940002046175,0.0244190158516482,0.000596288335163044,5.50052163335087,330.735301524401,330.735301524401
108,,745,0,0.404955744743347,0.478159040212631,0.0732032954692841,0.458250062577676,0.458250062577676,0.0232079507339607,0.000538608977269945,5.06447300921574,341.396296620369,341.396296620369
109,,744,0,0.41366258263588,0.538942098617554,0.125279515981674,0.458998936158355,0.458998936158355,0.0336083662332653,0.00112952228086929,7.32210111739135,341.495208501816,341.495208501816
110,,745,0,0.41366258263588,0.504039883613586,0.0903773009777069,0.47807420656185,0.47807420656185,0.0386988389667741,0.00149760013737632,8.09473475782834,356.165283888578,356.165283888578
111,,745,0,0.447869062423706,0.539746880531311,0.091877818107605,0.501520666500066,0.501520666500066,0.0126948857553773,0.000161160124342082,2.53127868966405,373.632896542549,373.632896542549
112,,734,0,0.447869062423706,0.539746880531311,0.091877818107605,0.505905007633916,0.505905007633916,0.0257947112076826,0.000665367126287748,5.0987262071832,371.334275603294,371.334275603294
113,,731,0,0.447869062423706,0.539746880531311,0.091877818107605,0.506440165920231,0.506440165920231,0.019077927571871,0.000363967320437555,3.76706447388612,370.207761287689,370.207761287689
114,,730,0,0.483020603656769,0.529220640659332,0.0462000370025635,0.506890325105354,0.506890325105354,0.0212864150586879,0.000453111466050734,4.19941237865679,370.029937326908,370.029937326908
115,,727,0,0.483020603656769,0.529220640659332,0.0462000370025635,0.507272103547722,0.507272103547722,0.0172531605640601,0.000297671549449238,3.40116486662606,368.786819279194,368.786819279194
116,,725,0,0.450633496046066,0.529220640659332,0.078587144613266,0.495925521357306,0.495925521357306,0.0154091695027883,0.000237442504765662,3.10715396550166,359.546002984047,359.546002984047
117,,106,0,0.446559458971024,0.499424636363983,0.0528651773929596,0.461845972065656,0.461845972065656,0.0181285456440233,0.000328644167167437,3.92523627800443,48.9556730389595,48.9556730389595
118,,704,0,0.450633496046066,0.499424636363983,0.0487911403179169,0.468496267429807,0.468496267429807,0.0180964505378578,0.000327481522069134,3.862666961497,329.821372270584,329.821372270584
119,,723,0,0.433796972036362,0.48169019818306,0.047893226146698,0.455843195339786,0.455843195339786,0.00960157129461063,9.21901713254908e-05,2.10633204417006,329.574630230665,329.574630230665
120,,721,0,0.427605628967285,0.454378575086594,0.0267729461193085,0.447312187759952,0.447312187759952,0.0108176510702466,0.000117021574677606,2.41836716419893,322.512087374926,322.512087374926
121,,728,0,0.427605628967285,0.454378575086594,0.0267729461193085,0.435703940362066,0.435703940362066,0.0113463649374086,0.000128739997292855,2.60414558747848,317.192468583584,317.192468583584
122,,723,0,0.406843721866608,0.454131692647934,0.0472879707813263,0.430041755507101,0.430041755507101,0.00972846142556147,9.46429617086375e-05,2.26221321557246,310.920189231634,310.920189231634
123,,735,0,0.406843721866608,0.441823184490204,0.0349794626235962,0.423723590495635,0.423723590495635,0.0139598051306594,0.000194876159285984,3.29455462093352,311.436839014292,311.436839014292
124,,738,0,0.387999832630157,0.441823184490204,0.0538233518600464,0.418805136428616,0.418805136428616,0.00888660370054554,7.89717253305497e-05,2.12189463012,309.078190684319,309.078190684319
125,,720,0,0.387999832630157,0.430794388055801,0.0427945554256439,0.415115738039215,0.415115738039215,0.0148797230550106,0.000221406158193815,3.58447577181595,298.883331388235,298.883331388235
126,,720,0,0.394433796405792,0.430794388055801,0.0363605916500092,0.40987487046255,0.40987487046255,0.0148184276480036,0.000219585797959117,3.61535403018994,295.109906733036,295.109906733036
127,,722,0,0.379667311906815,0.417644798755646,0.0379774868488312,0.410038936336285,0.410038936336285,0.0126529070117023,0.000160096055846785,3.08578183446591,296.048112034798,296.048112034798
128,,716,0,0.379667311906815,0.417644798755646,0.0379774868488312,0.401889078360696,0.401889078360696,0.013842918702807,0.000191626398212523,3.44446252664346,287.752580106258,287.752580106258
129,,713,0,0.392533749341965,0.416982889175415,0.0244491398334503,0.393010771625674,0.393010771625674,0.0020316229431849,4.12749178327526e-06,0.516938234232402,280.216680169106,280.216680169106
130,,117,0,0.379667311906815,0.393067747354507,0.0134004354476929,0.385989913828353,0.385989913828353,0.0066012009075433,4.35758534217505e-05,1.71020036302783,45.1608199179173,45.1608199179173
131,,728,0,0.372270822525024,0.393067747354507,0.020796924829483,0.383297034099207,0.383297034099207,0.00821273136799534,6.74489565228547e-05,2.14265455700596,279.040240824223,279.040240824223
132,,730,0,0.372270822525024,0.378686904907227,0.00641608238220215,0.377091444028567,0.377091444028567,0.00135679751452813,1.84089949542972e-06,0.359805966434324,275.276754140854,275.276754140854
133,,731,0,0.366224527359009,0.378686904907227,0.0124623775482178,0.371887755255366,0.371887755255366,0.00541666588790222,2.93402693411635e-05,1.4565324647978,271.849949091673,271.849949091673
134,,731,0,0.366224527359009,0.36853101849556,0.0023064911365509,0.367291003424883,0.367291003424883,0.00114997669274583,1.32244639385863e-06,0.313096885581902,268.48972350359,268.48972350359
135,,732,0,0.358556658029556,0.36853101849556,0.00997436046600342,0.363797432412215,0.363797432412215,0.0040778818519635,1.66291203985733e-05,1.12092100950919,266.299720525742,266.299720525742
136,,743,0,0.358556658029556,0.362210273742676,0.00365361571311951,0.360508859157562,0.360508859157562,0.00182249923822698,3.32150347333792e-06,0.505535215552205,267.858082354069,267.858082354069
137,,744,0,0.355683863162994,0.362210273742676,0.0065264105796814,0.359137237552674,0.359137237552674,0.00256650858953405,6.58696634015205e-06,0.71463171210633,267.198104739189,267.198104739189
138,,744,0,0.355683863162994,0.35826113820076,0.0025772750377655,0.357267738189749,0.357267738189749,0.00125191500494646,1.5672911796101e-06,0.350413673311179,265.807197213173,265.807197213173
139,,744,0,0.354701548814774,0.358539283275604,0.00383773446083069,0.35642836258937,0.35642836258937,0.00165982302648039,2.75501247923454e-06,0.465682083889779,265.182701766491,265.182701766491
140,,744,0,0.354701548814774,0.358539283275604,0.00383773446083069,0.355052309491301,0.355052309491301,0.00110593547854374,1.22309328270177e-06,0.311485223157191,264.158918261528,264.158918261528
141,,744,0,0.352457791566849,0.358539283275604,0.00608149170875549,0.355137964330053,0.355137964330053,0.00162307174902095,2.63436190246992e-06,0.457025694812094,264.222645461559,264.222645461559
142,,743,0,0.352457791566849,0.357640355825424,0.00518256425857544,0.355470424906562,0.355470424906562,0.00171625857258637,2.94554348797622e-06,0.482813323509967,264.114525705576,264.114525705576
143,,746,0,0.351702779531479,0.357640355825424,0.00593757629394531,0.35479916744034,0.35479916744034,0.00202164905792701,4.08706491341716e-06,0.569800958810578,264.680178910494,264.680178910494
144,,741,0,0.351702779531479,0.353058308362961,0.00135552883148193,0.352823691691464,0.352823691691464,0.00045489264440927,2.06927317937659e-07,0.128929166357418,261.442355543375,261.442355543375
145,,746,0,0.341090798377991,0.353058308362961,0.0119675099849701,0.351313778606241,0.351313778606241,0.00287487338386084,8.26489697323147e-06,0.818320703294433,262.080078840256,262.080078840256
146,,746,0,0.341090798377991,0.350567162036896,0.00947636365890503,0.348872112724481,0.348872112724481,0.00209867272733968,4.40442721647935e-06,0.601559325264008,260.258596092463,260.258596092463
147,,743,0,0.33499014377594,0.350567162036896,0.0155770182609558,0.347789886541675,0.347789886541675,0.00316388884100498,1.00101925982358e-05,0.909712721225393,258.407885700464,258.407885700464
148,,5,0,0.350567162036896,0.350567162036896,0,0.350567162036896,0.350567162036896,0,0,0,1.75283581018448,1.75283581018448
149,,709,0,0.342542886734009,0.348511397838593,0.00596851110458374,0.345118859086622,0.345118859086622,0.00295619451821105,8.73908602950107e-06,0.856572870585746,244.689271092415,244.689271092415
150,,727,0,0.342542886734009,0.348511397838593,0.00596851110458374,0.345635706243686,0.345635706243686,0.00274649281082764,7.54322275992792e-06,0.794620683342035,251.277158439159,251.277158439159
151,,725,0,0.344483613967896,0.348511397838593,0.00402778387069702,0.344584396789814,0.344584396789814,0.000466873275738492,2.1797065559879e-07,0.135488803349175,249.823687672615,249.823687672615
152,,726,0,0.338536143302917,0.344580054283142,0.00604391098022461,0.34390990284192,0.34390990284192,0.00178366514058615,3.18146133374219e-06,0.518643146314404,249.678589463234,249.678589463234
153,,728,0,0.338536143302917,0.344483613967896,0.00594747066497803,0.340154317954739,0.340154317954739,0.00144692293000583,2.09358596537667e-06,0.425372501135899,247.63234347105,247.63234347105
154,,723,0,0.33689421415329,0.340847164392471,0.00395295023918152,0.340000770316249,0.340000770316249,0.00123567884410834,1.52690220577693e-06,0.363434130740053,245.820556938648,245.820556938648
155,,724,0,0.33689421415329,0.340847164392471,0.00395295023918152,0.339022068317095,0.339022068317095,0.00134556276988304,1.81053916769533e-06,0.396895333853167,245.451977461576,245.451977461576
156,,730,0,0.335454761981964,0.339693605899811,0.00423884391784668,0.33902687952943,0.33902687952943,0.00124464023129179,1.54912930535007e-06,0.36712140141199,247.489622056484,247.489622056484
157,,726,0,0.335454761981964,0.339693605899811,0.00423884391784668,0.336835805542213,0.336835805542213,0.00127251035466677,1.61928260273414e-06,0.377783576962186,244.542794823647,244.542794823647
